submission_date,mmwr_week,year,location,concat,total_cases,total_confirmed_cases,total_prob_cases,new_cases,prob_new_cases,total_deaths,confirmed_deaths,prob_deaths,new_deaths,prob_new_deaths
8/28/21,34,2021,RI,202134RI,161891,0,0,375,0,2770,0,0,1,0
9/4/21,35,2021,RI,202135RI,164096,0,0,359,0,2777,0,0,0,0
9/11/21,36,2021,RI,202136RI,166266,0,0,375,0,2802,0,0,3,0
9/18/21,37,2021,RI,202137RI,168713,0,0,354,0,2819,0,0,4,0
9/25/21,38,2021,RI,202138RI,170982,0,0,324,0,2831,0,0,2,0
10/2/21,39,2021,RI,202139RI,172993,0,0,275,0,2845,0,0,5,0
10/9/21,40,2021,RI,202140RI,174921,0,0,390,0,2854,0,0,0,0
10/16/21,41,2021,RI,202141RI,176805,0,0,360,0,2862,0,0,2,0
10/23/21,42,2021,RI,202142RI,177998,0,0,0,0,2872,0,0,0,0
10/30/21,43,2021,RI,202143RI,179405,0,0,0,0,2878,0,0,0,0
12/19/20,51,2020,SC,202051SC,275992,252090,23902,3656,551,5073,0,0,34,6
12/26/20,52,2020,SC,202052SC,299756,271868,27888,3298,403,5364,0,0,43,8
1/2/21,53,2021,SC,202153SC,329068,295654,33414,5809,1203,5713,0,0,48,9
1/9/21,1,2021,SC,20211SC,366820,325407,41413,6453,1394,6122,0,0,61,7
1/16/21,2,2021,SC,20212SC,402667,354053,48614,6568,1061,6599,0,0,76,12
1/23/21,3,2021,SC,20213SC,434157,379052,55105,4667,1057,7118,0,0,55,7
1/30/21,4,2021,SC,20214SC,460906,399843,61063,4115,1034,7595,0,0,66,12
2/6/21,5,2021,SC,20215SC,480914,414847,66067,2725,711,8015,0,0,55,10
2/13/21,6,2021,SC,20216SC,497693,427139,70554,2397,722,8321,0,0,40,9
2/20/21,7,2021,SC,20217SC,511562,437463,74099,2252,581,8556,0,0,34,6
2/27/21,8,2021,SC,20218SC,521790,444601,77189,1648,516,8735,0,0,27,5
3/6/21,9,2021,SC,20219SC,530381,450477,79904,1238,426,8875,0,0,22,3
3/13/21,10,2021,SC,202110SC,537039,454765,82274,1043,452,9010,0,0,12,2
3/20/21,11,2021,SC,202111SC,544123,459226,84897,1192,433,9111,0,0,16,1
3/27/21,12,2021,SC,202112SC,550732,463405,87327,1195,404,9187,0,0,12,2
4/3/21,13,2021,SC,202113SC,557077,467504,89573,1021,337,9258,0,0,10,4
4/10/21,14,2021,SC,202114SC,562763,471230,91533,985,315,9336,0,0,12,2
4/17/21,15,2021,SC,202115SC,569388,475480,93908,984,324,9409,0,0,16,2
4/24/21,16,2021,SC,202116SC,575166,479032,96134,851,331,9482,0,0,9,1
5/1/21,17,2021,SC,202117SC,579868,482042,97826,706,223,9556,0,0,14,4
5/8/21,18,2021,SC,202118SC,584093,484811,99282,620,195,9614,0,0,7,1
5/15/21,19,2021,SC,202119SC,587395,486899,100496,517,190,9670,0,0,8,0
5/22/21,20,2021,SC,202120SC,589931,488453,101478,324,117,9715,0,0,4,0
5/29/21,21,2021,SC,202121SC,592232,489869,102363,308,118,9748,0,0,2,0
6/5/21,22,2021,SC,202122SC,593704,490787,102917,290,107,9777,0,0,6,1
6/12/21,23,2021,SC,202123SC,595083,491707,103376,198,58,9803,0,0,5,1
6/19/21,24,2021,SC,202124SC,596237,492490,103747,204,62,9827,0,0,3,0
6/26/21,25,2021,SC,202125SC,597249,493118,104131,180,66,9841,0,0,2,0
7/3/21,26,2021,SC,202126SC,598566,493979,104587,230,79,9869,0,0,2,0
7/10/21,27,2021,SC,202127SC,600381,495108,105273,403,152,9887,0,0,4,0
7/17/21,28,2021,SC,202128SC,603619,497079,106540,618,240,9902,0,0,4,1
7/24/21,29,2021,SC,202129SC,609248,500693,108555,1148,451,9927,0,0,7,0
7/31/21,30,2021,SC,202130SC,620752,508652,112100,2064,563,9961,0,0,7,1
8/7/21,31,2021,SC,202131SC,639205,522409,116796,3606,884,10041,0,0,14,5
8/14/21,32,2021,SC,202132SC,661607,539390,122217,3861,941,10197,0,0,29,6
8/21/21,33,2021,SC,202133SC,688504,559946,128558,4808,1089,10415,0,0,32,7
8/28/21,34,2021,SC,202134SC,722659,586133,136526,6112,1478,10721,0,0,41,3
9/4/21,35,2021,SC,202135SC,761480,615933,145547,6464,1355,11125,0,0,50,9
9/11/21,36,2021,SC,202136SC,795192,641796,153396,5909,1195,11535,0,0,78,13
9/18/21,37,2021,SC,202137SC,825690,665270,160420,3854,752,11995,0,0,65,12
9/25/21,38,2021,SC,202138SC,847792,682065,165727,3185,807,12450,0,0,65,12
10/2/21,39,2021,SC,202139SC,864753,695049,169704,2839,590,12861,0,0,44,8
10/9/21,40,2021,SC,202140SC,877141,704374,172767,1821,473,13191,0,0,48,5
10/16/21,41,2021,SC,202141SC,885880,710893,174987,1303,300,13426,0,0,24,3
10/23/21,42,2021,SC,202142SC,892191,715451,176740,827,278,13580,0,0,14,1
10/30/21,43,2021,SC,202143SC,896637,718585,178052,0,0,13753,0,0,0,0
12/19/20,51,2020,SD,202051SD,94336,0,0,564,155,1350,1097,253,21,3
12/26/20,52,2020,SD,202052SD,96963,0,0,417,123,1446,1175,271,16,4
1/2/21,53,2021,SD,202153SD,99829,0,0,665,171,1501,1213,288,13,4
1/9/21,1,2021,SD,20211SD,102901,0,0,321,84,1570,1270,300,14,1
1/16/21,2,2021,SD,20212SD,105278,0,0,341,88,1633,1320,313,4,0
1/23/21,3,2021,SD,20213SD,106963,0,0,247,37,1696,1369,327,12,5
1/30/21,4,2021,SD,20214SD,108070,0,0,115,26,1775,1424,351,7,4
2/6/21,5,2021,SD,20215SD,109132,0,0,188,67,1804,1460,344,6,1
2/13/21,6,2021,SD,20216SD,110205,0,0,137,41,1838,1488,350,7,1
2/20/21,7,2021,SD,20217SD,111165,0,0,147,42,1859,1507,352,6,0
2/27/21,8,2021,SD,20218SD,112293,0,0,186,45,1886,1530,356,7,2
3/6/21,9,2021,SD,20219SD,113378,0,0,149,28,1898,1539,359,2,1
3/13/21,10,2021,SD,202110SD,114493,0,0,146,23,1909,1552,357,2,0
3/20/21,11,2021,SD,202111SD,115723,0,0,205,37,1922,1566,356,3,-1
3/27/21,12,2021,SD,202112SD,117081,0,0,248,60,1933,1574,359,5,2
4/3/21,13,2021,SD,202113SD,118361,0,0,175,43,1938,1579,359,0,0
4/10/21,14,2021,SD,202114SD,119705,0,0,238,63,1946,1587,359,0,0
4/17/21,15,2021,SD,202115SD,121056,0,0,200,84,1953,1589,364,1,0
4/24/21,16,2021,SD,202116SD,121986,0,0,136,27,1958,1593,365,1,1
5/1/21,17,2021,SD,202117SD,122688,0,0,28,5,1967,1601,366,0,0
5/8/21,18,2021,SD,202118SD,123258,0,0,25,5,1980,1609,371,0,0
5/15/21,19,2021,SD,202119SD,123657,0,0,13,3,1991,1619,372,0,0
5/22/21,20,2021,SD,202120SD,123921,0,0,10,0,2001,1628,373,0,0
5/29/21,21,2021,SD,202121SD,124171,0,0,9,0,2010,1635,375,0,0
6/5/21,22,2021,SD,202122SD,124264,0,0,3,-1,2022,1646,376,0,0
6/12/21,23,2021,SD,202123SD,124343,0,0,4,0,2026,1649,377,0,0
6/19/21,24,2021,SD,202124SD,124401,0,0,4,0,2027,1650,377,0,0
6/26/21,25,2021,SD,202125SD,124498,0,0,6,1,2030,1652,378,0,0
7/3/21,26,2021,SD,202126SD,124593,0,0,11,0,2038,1660,378,0,0
7/10/21,27,2021,SD,202127SD,124686,0,0,15,0,2039,1661,378,0,0
7/17/21,28,2021,SD,202128SD,124846,0,0,24,3,2040,1662,378,0,0
7/24/21,29,2021,SD,202129SD,125062,0,0,38,4,2041,1663,378,0,0
7/31/21,30,2021,SD,202130SD,125375,0,0,53,7,2043,1665,378,0,0
8/7/21,31,2021,SD,202131SD,125961,0,0,123,17,2050,1672,378,0,0
8/14/21,32,2021,SD,202132SD,126805,0,0,59,-1,2052,1674,378,0,0
8/21/21,33,2021,SD,202133SD,128405,0,0,110,10,2057,1679,378,0,0
8/28/21,34,2021,SD,202134SD,130929,0,0,153,24,2063,1685,378,1,0
9/4/21,35,2021,SD,202135SD,134308,0,0,453,105,2074,1696,378,2,0
9/11/21,36,2021,SD,202136SD,136947,0,0,175,40,2085,1707,378,1,0
9/18/21,37,2021,SD,202137SD,140104,0,0,148,27,2101,1723,378,1,0
9/25/21,38,2021,SD,202138SD,142927,0,0,127,32,2126,1748,378,1,0
10/2/21,39,2021,SD,202139SD,145595,0,0,121,26,2150,1772,378,5,0
10/9/21,40,2021,SD,202140SD,147927,0,0,107,38,2172,1794,378,1,0
10/16/21,41,2021,SD,202141SD,150113,0,0,117,29,2193,1815,378,4,0
10/23/21,42,2021,SD,202142SD,152308,0,0,0,0,2218,1840,378,0,0
10/30/21,43,2021,SD,202143SD,154482,0,0,0,0,2235,1857,378,0,0
12/19/20,51,2020,TN,202051TN,528723,474030,54693,7316,1347,6624,5775,849,97,24
12/26/20,52,2020,TN,202052TN,565619,500748,64871,617,231,7314,6252,1062,80,35
1/2/21,53,2021,TN,202153TN,612368,534689,77679,2125,490,7975,6711,1264,98,35
1/9/21,1,2021,TN,20211TN,659209,568961,90248,5231,1451,8711,7228,1483,119,30
1/16/21,2,2021,TN,20212TN,688931,590563,98368,3805,1065,9382,7700,1682,90,27
1/23/21,3,2021,TN,20213TN,711961,606467,105494,3029,944,10008,8124,1884,74,25
1/30/21,4,2021,TN,20214TN,730918,620006,110912,2343,650,10510,8488,2022,55,19
2/6/21,5,2021,TN,20215TN,746395,630767,115628,2087,656,10840,8742,2098,49,6
2/13/21,6,2021,TN,20216TN,759477,639791,119686,1709,605,11099,8939,2160,27,4
2/20/21,7,2021,TN,20217TN,766953,644547,122406,1357,503,11317,9111,2206,29,5
2/27/21,8,2021,TN,20218TN,776055,650747,125308,1091,353,11463,9228,2235,11,1
3/6/21,9,2021,TN,20219TN,783613,655569,128044,1154,440,11576,9317,2259,19,4
3/13/21,10,2021,TN,202110TN,791510,660792,130718,1150,380,11721,9439,2282,19,8
3/20/21,11,2021,TN,202111TN,799891,666494,133397,1162,368,11810,9506,2304,11,4
3/27/21,12,2021,TN,202112TN,808149,672391,135758,1122,325,11882,9561,2321,15,5
4/3/21,13,2021,TN,202113TN,815745,677809,137936,922,315,11944,9609,2335,11,1
4/10/21,14,2021,TN,202114TN,823811,683592,140219,1169,329,12016,9662,2354,13,4
4/17/21,15,2021,TN,202115TN,831968,689400,142568,1049,307,12087,9723,2364,6,0
4/24/21,16,2021,TN,202116TN,839127,694489,144638,916,270,12160,9780,2380,5,1
5/1/21,17,2021,TN,202117TN,845452,698879,146573,802,283,12226,9834,2392,10,3
5/8/21,18,2021,TN,202118TN,850974,702716,148258,703,228,12293,9892,2401,8,2
5/15/21,19,2021,TN,202119TN,855259,705742,149517,566,167,12356,9948,2408,12,0
5/22/21,20,2021,TN,202120TN,858663,708060,150603,407,135,12420,10000,2420,9,1
5/29/21,21,2021,TN,202121TN,861016,709690,151326,256,77,12466,10036,2430,7,3
6/5/21,22,2021,TN,202122TN,862646,710788,151858,229,77,12497,10060,2437,2,1
6/12/21,23,2021,TN,202123TN,863963,711709,152254,167,47,12530,10090,2440,6,0
6/19/21,24,2021,TN,202124TN,865024,712444,152580,158,47,12561,10114,2447,7,0
6/26/21,25,2021,TN,202125TN,866201,713269,152932,184,52,12597,10145,2452,7,2
7/3/21,26,2021,TN,202126TN,867826,714374,153452,257,76,12622,10166,2456,4,1
7/10/21,27,2021,TN,202127TN,870650,716315,154335,502,152,12650,10191,2459,5,0
7/17/21,28,2021,TN,202128TN,875287,719591,155696,803,228,12687,10222,2465,7,4
7/24/21,29,2021,TN,202129TN,884103,725818,158285,1572,500,12746,10274,2472,18,3
7/31/21,30,2021,TN,202130TN,899905,737144,162761,2653,688,12821,10335,2486,7,0
8/7/21,31,2021,TN,202131TN,923203,754058,169145,3742,1087,12951,10439,2512,35,8
8/14/21,32,2021,TN,202132TN,955253,776969,178284,5017,1440,13162,10603,2559,35,9
8/21/21,33,2021,TN,202133TN,1001137,809498,191639,7579,2140,13406,10791,2615,48,13
8/28/21,34,2021,TN,202134TN,1059564,850850,208714,8711,2582,13677,11009,2668,44,11
9/4/21,35,2021,TN,202135TN,1114429,889279,225150,7319,2128,14014,11255,2759,38,13
9/11/21,36,2021,TN,202136TN,1159174,919882,239292,6457,1969,14383,11526,2857,53,14
9/18/21,37,2021,TN,202137TN,1194385,944234,250151,4259,1261,14804,11826,2978,62,19
9/25/21,38,2021,TN,202138TN,1219367,961454,257913,2913,785,15239,12145,3094,57,21
10/2/21,39,2021,TN,202139TN,1239545,975062,264483,2619,830,15518,12367,3151,33,9
10/9/21,40,2021,TN,202140TN,1255216,985619,269597,1998,737,15760,12547,3213,25,5
10/16/21,41,2021,TN,202141TN,1265573,992522,273051,809,290,15880,12639,3241,3,1
10/23/21,42,2021,TN,202142TN,1272558,997081,275477,0,0,16158,12844,3314,0,0
10/30/21,43,2021,TN,202143TN,1280265,1002228,278037,0,0,16351,12988,3363,0,0
12/19/20,51,2020,TX,202051TX,1573888,0,0,17907,4102,28318,0,0,222,0
12/26/20,52,2020,TX,202052TX,1660551,0,0,2694,438,29948,0,0,230,0
1/2/21,53,2021,TX,202153TX,1777246,0,0,4763,487,31823,0,0,265,0
1/9/21,1,2021,TX,20211TX,1938551,0,0,23290,3927,34181,0,0,374,0
1/16/21,2,2021,TX,20212TX,2097560,0,0,24657,3640,36563,0,0,310,0
1/23/21,3,2021,TX,20213TX,2228961,0,0,17672,3534,38815,0,0,290,0
1/30/21,4,2021,TX,20214TX,2349142,0,0,19114,3532,40928,0,0,274,0
2/6/21,5,2021,TX,20215TX,2476783,0,0,13897,2572,42676,0,0,221,0
2/13/21,6,2021,TX,20216TX,2553127,0,0,11282,2379,44095,0,0,193,0
2/20/21,7,2021,TX,20217TX,2583617,0,0,6486,1454,45317,0,0,164,0
2/27/21,8,2021,TX,20218TX,2640209,0,0,11093,2520,46301,0,0,113,0
3/6/21,9,2021,TX,20219TX,2683865,0,0,5570,1235,47057,0,0,97,0
3/13/21,10,2021,TX,202110TX,2715755,0,0,4906,929,47660,0,0,76,0
3/20/21,11,2021,TX,202111TX,2743179,0,0,3794,1283,48175,0,0,74,0
3/27/21,12,2021,TX,202112TX,2768665,0,0,3219,807,48560,0,0,55,0
4/3/21,13,2021,TX,202113TX,2791810,0,0,1650,222,48859,0,0,43,0
4/10/21,14,2021,TX,202114TX,2816097,0,0,3198,903,49145,0,0,41,0
4/17/21,15,2021,TX,202115TX,2839660,0,0,2682,868,49435,0,0,39,0
4/24/21,16,2021,TX,202116TX,2862938,0,0,2449,537,49722,0,0,39,0
5/1/21,17,2021,TX,202117TX,2886713,0,0,3486,863,49980,0,0,35,0
5/8/21,18,2021,TX,202118TX,2903694,0,0,2190,539,50229,0,0,31,0
5/15/21,19,2021,TX,202119TX,2919239,0,0,1983,517,50461,0,0,39,0
5/22/21,20,2021,TX,202120TX,2931314,0,0,1353,-437,50672,0,0,23,0
5/29/21,21,2021,TX,202121TX,2943316,0,0,1081,222,50883,0,0,17,0
6/5/21,22,2021,TX,202122TX,2952601,0,0,1979,378,51042,0,0,18,0
6/12/21,23,2021,TX,202123TX,2967034,0,0,1068,586,51174,0,0,16,0
6/19/21,24,2021,TX,202124TX,2975175,0,0,2004,517,51294,0,0,20,0
6/26/21,25,2021,TX,202125TX,2984022,0,0,1845,554,51409,0,0,14,0
7/3/21,26,2021,TX,202126TX,2994052,0,0,1438,405,51493,0,0,13,0
7/10/21,27,2021,TX,202127TX,3006425,0,0,2320,491,51519,0,0,1,0
7/17/21,28,2021,TX,202128TX,3027139,0,0,3566,880,51640,0,0,30,0
7/24/21,29,2021,TX,202129TX,3062715,0,0,6482,1532,51830,0,0,28,0
7/31/21,30,2021,TX,202130TX,3125699,0,0,12732,1803,52085,0,0,44,0
8/7/21,31,2021,TX,202131TX,3219300,0,0,19981,3082,52435,0,0,65,0
8/14/21,32,2021,TX,202132TX,3318801,0,0,26454,4558,53048,0,0,117,0
8/21/21,33,2021,TX,202133TX,3433281,0,0,21787,3063,53928,0,0,190,0
8/28/21,34,2021,TX,202134TX,3547835,0,0,16431,3587,55251,0,0,260,0
9/4/21,35,2021,TX,202135TX,3678922,0,0,17144,3248,56903,0,0,305,0
9/11/21,36,2021,TX,202136TX,3800528,0,0,12781,3258,58689,0,0,357,0
9/18/21,37,2021,TX,202137TX,3917282,0,0,14401,3234,60674,0,0,317,0
9/25/21,38,2021,TX,202138TX,3996847,0,0,11794,2281,62786,0,0,317,0
10/2/21,39,2021,TX,202139TX,4065735,0,0,7397,1695,64590,0,0,286,0
10/9/21,40,2021,TX,202140TX,4119056,0,0,5284,1134,66332,0,0,275,0
10/16/21,41,2021,TX,202141TX,4162041,0,0,5065,779,67724,0,0,247,0
10/23/21,42,2021,TX,202142TX,4192541,0,0,3771,770,69001,0,0,209,0
10/30/21,43,2021,TX,202143TX,4221582,0,0,3770,1007,69922,0,0,76,0
12/19/20,51,2020,UT,202051UT,248970,248970,0,2408,0,1148,1128,20,8,-1
12/26/20,52,2020,UT,202052UT,264078,264078,0,3489,0,1212,1190,22,8,0
1/2/21,53,2021,UT,202153UT,281654,281654,0,1932,0,1294,1266,28,16,2
1/9/21,1,2021,UT,20211UT,303723,303723,0,2613,0,1390,1356,34,9,0
1/16/21,2,2021,UT,20212UT,322252,322252,0,2150,0,1485,1445,40,13,1
1/23/21,3,2021,UT,20213UT,334889,334889,0,1771,0,1582,1539,43,11,2
1/30/21,4,2021,UT,20214UT,345430,345430,0,1468,0,1663,1617,46,8,1
2/6/21,5,2021,UT,20215UT,353700,353700,0,1211,0,1733,1684,49,5,0
2/13/21,6,2021,UT,20216UT,360584,360584,0,943,0,1790,1732,58,5,2
2/20/21,7,2021,UT,20217UT,366034,366034,0,778,0,1842,1785,57,8,-1
2/27/21,8,2021,UT,20218UT,370770,370770,0,686,0,1929,1873,56,22,0
3/6/21,9,2021,UT,20219UT,374438,374438,0,570,0,1975,1919,56,5,0
3/13/21,10,2021,UT,202110UT,377983,377983,0,491,0,2021,1963,58,4,0
3/20/21,11,2021,UT,202111UT,381254,381254,0,467,0,2060,2003,57,2,0
3/27/21,12,2021,UT,202112UT,384173,384173,0,460,0,2101,2043,58,10,0
4/3/21,13,2021,UT,202113UT,386997,386997,0,447,0,2132,2072,60,1,0
4/10/21,14,2021,UT,202114UT,389760,389760,0,407,0,2159,2098,61,2,0
4/17/21,15,2021,UT,202115UT,392509,392509,0,413,0,2164,2103,61,0,0
4/24/21,16,2021,UT,202116UT,395150,395150,0,472,0,2180,2116,64,1,0
5/1/21,17,2021,UT,202117UT,397733,397733,0,410,0,2203,2138,65,1,0
5/8/21,18,2021,UT,202118UT,400120,400120,0,360,0,2223,2158,65,0,0
5/15/21,19,2021,UT,202119UT,402325,402325,0,320,0,2258,2191,67,2,0
5/22/21,20,2021,UT,202120UT,404246,404246,0,262,0,2290,2220,70,1,0
5/29/21,21,2021,UT,202121UT,405851,405851,0,192,0,2301,2231,70,4,0
6/5/21,22,2021,UT,202122UT,407419,407419,0,306,0,2311,2241,70,0,0
6/12/21,23,2021,UT,202123UT,409364,409364,0,357,0,2323,2252,71,4,0
6/19/21,24,2021,UT,202124UT,411322,411322,0,288,0,2328,2258,70,2,0
6/26/21,25,2021,UT,202125UT,413668,413668,0,351,0,2355,2285,70,4,0
7/3/21,26,2021,UT,202126UT,416397,416397,0,287,0,2379,2308,71,1,0
7/10/21,27,2021,UT,202127UT,419388,419388,0,412,0,2395,2324,71,2,0
7/17/21,28,2021,UT,202128UT,423136,423136,0,517,0,2414,2343,71,1,0
7/24/21,29,2021,UT,202129UT,427552,427552,0,567,0,2429,2358,71,2,0
7/31/21,30,2021,UT,202130UT,433215,433215,0,748,0,2456,2384,72,5,0
8/7/21,31,2021,UT,202131UT,439151,439151,0,672,0,2497,2425,72,3,0
8/14/21,32,2021,UT,202132UT,445192,445192,0,807,0,2529,2455,74,4,0
8/21/21,33,2021,UT,202133UT,452561,452561,0,906,0,2576,2499,77,4,0
8/28/21,34,2021,UT,202134UT,460984,460984,0,1109,0,2624,2546,78,1,0
9/4/21,35,2021,UT,202135UT,470593,470593,0,1164,0,2665,2583,82,6,0
9/11/21,36,2021,UT,202136UT,481383,481383,0,1404,0,2729,2644,85,5,0
9/18/21,37,2021,UT,202137UT,492116,492116,0,1131,0,2792,2704,88,5,0
9/25/21,38,2021,UT,202138UT,501756,501756,0,1058,0,2876,2782,94,7,0
10/2/21,39,2021,UT,202139UT,511309,511309,0,1100,0,2945,2846,99,2,0
10/9/21,40,2021,UT,202140UT,521281,521281,0,1091,0,3001,2899,102,7,1
10/16/21,41,2021,UT,202141UT,530159,530159,0,1012,0,3074,2968,106,7,0
10/23/21,42,2021,UT,202142UT,538895,538895,0,0,0,3128,3021,107,0,0
10/30/21,43,2021,UT,202143UT,549882,549882,0,0,0,3208,3092,116,0,0
12/19/20,51,2020,VA,202051VA,306848,262589,44259,3876,922,4650,4189,461,7,2
12/26/20,52,2020,VA,202052VA,333576,282407,51169,3999,745,4854,4285,569,14,1
1/2/21,53,2021,VA,202153VA,363765,303881,59884,5010,1092,5124,4516,608,7,0
1/9/21,1,2021,VA,20211VA,398856,329185,69671,5141,1473,5383,4749,634,2,1
1/16/21,2,2021,VA,20212VA,439305,357345,81960,9914,4539,5729,5037,692,23,2
1/23/21,3,2021,VA,20213VA,472447,381441,91006,3792,1040,6078,5361,717,-1,-28
1/30/21,4,2021,VA,20214VA,504779,404469,100310,2558,621,6464,5657,807,15,4
2/6/21,5,2021,VA,20215VA,529125,421466,107659,2948,865,6778,5840,938,4,0
2/13/21,6,2021,VA,20216VA,549999,436206,113793,2575,782,7012,6024,988,16,2
2/20/21,7,2021,VA,20217VA,564115,445808,118307,2303,645,7331,6320,1011,134,12
2/27/21,8,2021,VA,20218VA,576050,453932,122118,1736,468,8552,7334,1218,170,25
3/6/21,9,2021,VA,20219VA,585700,461172,124528,1163,264,9596,8104,1492,77,63
3/13/21,10,2021,VA,202110VA,594735,467995,126740,1173,415,10019,8381,1638,34,5
3/20/21,11,2021,VA,202111VA,604904,474588,130316,1159,403,10117,8474,1643,13,2
3/27/21,12,2021,VA,202112VA,615367,481352,134015,1392,446,10199,8554,1645,20,3
4/3/21,13,2021,VA,202113VA,625148,488041,137107,1267,333,10329,8674,1655,42,2
4/10/21,14,2021,VA,202114VA,635552,495627,139925,1227,301,10472,8780,1692,14,1
4/17/21,15,2021,VA,202115VA,646133,503043,143090,1305,363,10581,8882,1699,17,0
4/24/21,16,2021,VA,202116VA,654210,508565,145645,884,353,10691,8977,1714,16,2
5/1/21,17,2021,VA,202117VA,661314,513922,147392,761,302,10791,9073,1718,14,1
5/8/21,18,2021,VA,202118VA,666650,518713,147937,539,-48,10895,9178,1717,10,0
5/15/21,19,2021,VA,202119VA,670184,521700,148484,280,65,11018,9297,1721,10,1
5/22/21,20,2021,VA,202120VA,673029,523719,149310,236,65,11106,9373,1733,9,1
5/29/21,21,2021,VA,202121VA,675392,525447,149945,227,39,11173,9429,1744,13,2
6/5/21,22,2021,VA,202122VA,676741,526590,150151,155,7,11236,9481,1755,7,0
6/12/21,23,2021,VA,202123VA,677745,527483,150262,73,3,11308,9543,1765,14,0
6/19/21,24,2021,VA,202124VA,678600,528261,150339,47,2,11348,9581,1767,3,0
6/26/21,25,2021,VA,202125VA,679754,529087,150667,74,18,11393,9617,1776,1,0
7/3/21,26,2021,VA,202126VA,680988,529883,151105,83,52,11424,9645,1779,1,0
7/10/21,27,2021,VA,202127VA,682552,530818,151734,119,52,11450,9665,1785,0,0
7/17/21,28,2021,VA,202128VA,685372,532589,152783,416,131,11483,9693,1790,1,0
7/24/21,29,2021,VA,202129VA,689725,535193,154532,645,247,11507,9713,1794,0,0
7/31/21,30,2021,VA,202130VA,696866,539524,157342,1236,479,11534,9738,1796,1,0
8/7/21,31,2021,VA,202131VA,707990,546377,161613,1542,581,11571,9771,1800,2,-1
8/14/21,32,2021,VA,202132VA,722075,555325,166750,1947,716,11618,9814,1804,3,1
8/21/21,33,2021,VA,202133VA,739243,566141,173102,2471,808,11680,9865,1815,6,0
8/28/21,34,2021,VA,202134VA,760936,580340,180596,2748,972,11820,9982,1838,10,2
9/4/21,35,2021,VA,202135VA,784135,594646,189489,2390,981,11923,10077,1846,11,1
9/11/21,36,2021,VA,202136VA,808814,610411,198403,2961,1041,12082,10206,1876,18,6
9/18/21,37,2021,VA,202137VA,833723,626129,207594,2876,937,12303,10389,1914,29,8
9/25/21,38,2021,VA,202138VA,855689,641060,214629,2402,682,12586,10629,1957,29,7
10/2/21,39,2021,VA,202139VA,874727,654141,220586,1894,618,12883,10877,2006,34,14
10/9/21,40,2021,VA,202140VA,892333,665730,226603,1642,553,13155,11087,2068,32,14
10/16/21,41,2021,VA,202141VA,906030,674849,231181,1733,695,13467,11337,2130,35,11
10/23/21,42,2021,VA,202142VA,916504,681726,234778,0,0,13708,11532,2176,0,0
10/30/21,43,2021,VA,202143VA,926179,688018,238161,0,0,13948,11720,2228,0,0
12/19/20,51,2020,VI,202051VI,1921,0,0,11,0,23,0,0,0,0
12/26/20,52,2020,VI,202052VI,1988,0,0,9,0,23,0,0,0,0
1/2/21,53,2021,VI,202153VI,2041,0,0,5,0,23,0,0,0,0
1/9/21,1,2021,VI,20211VI,2143,0,0,0,0,24,0,0,0,0
1/16/21,2,2021,VI,20212VI,2252,0,0,34,0,24,0,0,0,0
1/23/21,3,2021,VI,20213VI,2341,0,0,6,0,24,0,0,0,0
1/30/21,4,2021,VI,20214VI,2421,0,0,14,0,24,0,0,0,0
2/6/21,5,2021,VI,20215VI,2466,0,0,17,0,24,0,0,0,0
2/13/21,6,2021,VI,20216VI,2524,0,0,0,0,25,0,0,0,0
2/20/21,7,2021,VI,20217VI,2579,0,0,4,0,25,0,0,0,0
2/27/21,8,2021,VI,20218VI,2646,0,0,10,0,25,0,0,0,0
3/6/21,9,2021,VI,20219VI,2735,0,0,11,0,25,0,0,0,0
3/13/21,10,2021,VI,202110VI,2767,0,0,0,0,25,0,0,0,0
3/20/21,11,2021,VI,202111VI,2852,0,0,4,0,25,0,0,0,0
3/27/21,12,2021,VI,202112VI,2907,0,0,19,0,26,0,0,1,0
4/3/21,13,2021,VI,202113VI,2931,0,0,0,0,26,0,0,0,0
4/10/21,14,2021,VI,202114VI,2971,0,0,0,0,26,0,0,0,0
4/17/21,15,2021,VI,202115VI,3028,0,0,0,0,26,0,0,0,0
4/24/21,16,2021,VI,202116VI,3083,0,0,3,0,27,0,0,0,0
5/1/21,17,2021,VI,202117VI,3138,0,0,13,0,27,0,0,0,0
5/8/21,18,2021,VI,202118VI,3216,0,0,6,0,27,0,0,0,0
5/15/21,19,2021,VI,202119VI,3268,0,0,1,0,27,0,0,0,0
5/22/21,20,2021,VI,202120VI,3341,0,0,11,0,27,0,0,0,0
5/29/21,21,2021,VI,202121VI,3450,0,0,4,0,27,0,0,0,0
6/5/21,22,2021,VI,202122VI,3591,0,0,16,0,28,0,0,0,0
6/12/21,23,2021,VI,202123VI,3699,0,0,9,0,28,0,0,0,0
6/19/21,24,2021,VI,202124VI,3770,0,0,2,0,30,0,0,0,0
6/26/21,25,2021,VI,202125VI,3844,0,0,5,0,30,0,0,0,0
7/3/21,26,2021,VI,202126VI,3916,0,0,14,0,30,0,0,0,0
7/10/21,27,2021,VI,202127VI,4033,0,0,28,0,32,0,0,0,0
7/17/21,28,2021,VI,202128VI,4186,0,0,26,0,32,0,0,0,0
7/24/21,29,2021,VI,202129VI,4375,0,0,39,0,35,0,0,0,0
7/31/21,30,2021,VI,202130VI,4629,0,0,23,0,37,0,0,0,0
