Date,MMWR_week,year,Location,Concat,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
4/10/21,14,2021,WA,202114WA,5514040,358400,2380400,2775240,0,72411,0,92644,455810,4343950,0,4327374,1806257,141749,1900966,2298190,3045,57045,0,72707,149312,4352559,2719974,35.7,0,0,2706329,45.5,989166,81.8,1737090,22.8,0,0,1734159,29.1,833294,68.9,141860,714469,880109,652,0,0,0,0,141799,714387,877321,652,32492,377712,422634,456,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,WA,202115WA,5999170,393600,2609200,2996370,0,78782,0,100795,495913,4874563,0,4848918,1869802,191198,2087563,2592573,3229,64014,0,81469,154564,4881384,3023361,39.7,0,0,3003095,50.5,1008295,83.3,2007102,26.4,0,0,2001890,33.6,880425,72.8,191265,795500,1019610,727,0,0,0,0,191172,795398,1014593,727,36556,397957,445409,503,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,WA,202116WA,6667750,393600,2910400,3363750,0,87562,0,112029,551180,5397121,0,5354065,1912780,193227,2322638,2877850,3406,70876,0,89957,158117,5402165,3305388,43.4,0,0,3270510,54.9,1019622,84.3,2245053,29.5,0,0,2237118,37.6,911754,75.4,193378,914380,1136490,805,0,0,0,0,193281,914241,1128791,805,36800,417964,456438,552,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,WA,202117WA,7368520,418800,3116800,3832920,0,96765,0,123803,609108,5907522,0,5847123,1948305,199357,2534340,3170206,3619,77579,0,98241,161054,5908332,3565288,46.8,0,0,3516802,59.1,1031855,85.3,2493486,32.7,0,0,2481959,41.7,934669,77.3,199348,1021138,1272103,897,0,0,0,0,199237,1020963,1260863,896,37381,431516,465175,597,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,WA,202118WA,7942520,440700,3334280,4167540,0,104302,0,133447,656557,6293784,0,6219628,1972077,214246,2685216,3390463,3859,82651,0,104499,163019,6294336,3742690,49.1,0,0,3685460,61.9,1042341,86.2,2713953,35.6,0,0,2697534,45.3,949097,78.5,214229,1107250,1391477,997,0,0,0,0,214111,1107042,1375385,996,38928,437429,472092,648,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,WA,202119WA,8316630,461500,3459440,4395690,0,109215,127930,139732,687482,6731255,6730754,6629865,1997206,245665,2836342,3645199,4049,88396,103535,111392,165096,6729233,3913794,51.4,3913366,60.2,3842578,64.6,1054141,87.1,3003937,39.4,3003863,46.2,2974398,50,964960,79.8,244204,1203499,1555135,1099,244194,1203484,1555086,1099,244070,1203226,1526006,1096,42293,443877,478097,693,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,WA,202120WA,8615640,480300,3558300,4577040,0,113142,132529,144756,712199,7189440,7188880,7004193,2020673,269784,2982980,3932388,4288,94413,110582,117681,167036,7184503,4117599,54.1,4117098,63.3,3976293,66.8,1064200,88,3273072,43,3272993,50.3,3230489,54.3,979655,81,267857,1304772,1699245,1198,267845,1304755,1699195,1198,267707,1304461,1657136,1185,44774,449893,484249,739,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,WA,202121WA,8898290,491200,3625300,4781790,0,116854,136877,149505,735564,7565664,7565051,7321703,2041122,291538,3114276,4155390,4460,99354,116369,123016,168726,7559071,4284321,56.3,4283761,65.9,4094812,68.8,1073047,88.7,3498117,45.9,3498030,53.8,3445531,57.9,992745,82.1,289422,1400979,1806440,1276,289407,1400960,1806387,1276,289258,1400617,1754393,1263,46851,455585,489524,785,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,WA,202122WA,9052760,495000,3664820,4892940,0,118882,139253,152100,748333,7756152,7755519,7492340,2053308,303814,3189066,4258708,4564,101855,119299,125883,169734,7749652,4366401,57.3,4365817,67.2,4162507,69.9,1078264,89.1,3616845,47.5,3616753,55.6,3558916,59.8,1000565,82.7,301608,1452889,1861020,1328,301593,1452866,1860966,1328,301440,1452506,1803656,1314,47918,458999,492832,816,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,WA,202123WA,9180320,495000,3696440,4988880,0,120557,141216,154244,758878,8035253,8034568,7693055,2070159,319570,3270496,4440449,4738,105520,123591,129255,171127,8028068,4466202,58.7,4465573,68.7,4242451,71.3,1085116,89.7,3807767,50,3807648,58.6,3692028,62,1011356,83.6,317107,1507570,1981693,1397,317091,1507541,1981619,1397,316932,1507146,1866568,1382,49366,464113,497026,851,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,WA,202124WA,9293435,495000,3750080,5048355,0,122043,142956,156144,768228,8307334,8306588,7888715,2087333,334736,3347809,4619842,4947,109093,127775,132543,172546,8300339,4561789,59.9,4561116,70.2,4319532,72.6,1092287,90.3,3995698,52.5,3995536,61.5,3822654,64.2,1022208,84.5,332072,1557913,2104236,1477,332055,1557874,2104130,1477,331883,1557441,1931868,1462,50839,469082,501391,896,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,WA,202125WA,9368315,495000,3782840,5090475,0,123026,144107,157402,774418,8457955,8457178,8008191,2099388,344943,3392505,4715320,5187,111071,130092,134550,173543,8450776,4623881,60.7,4623178,71.1,4370240,73.4,1097106,90.7,4091038,53.7,4090853,62.9,3898712,65.5,1029676,85.1,342080,1586325,2161063,1570,342062,1586278,2160943,1570,341886,1585775,1969499,1552,51851,471834,505057,934,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,WA,202126WA,9413055,495000,3818220,5099835,0,123614,144796,158154,778117,8627038,8626238,8151438,2112108,352717,3443938,4825054,5329,113292,132692,136957,174594,8621386,4692052,61.6,4691309,72.2,4428861,74.4,1103038,91.2,4185939,55,4185744,64.4,3978287,66.8,1036396,85.7,349785,1614257,2220262,1635,349767,1614210,2220132,1635,349581,1613696,2013397,1613,52636,474816,507985,959,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,WA,202127WA,9520555,495000,3846520,5179035,0,125025,146449,159960,787003,8749728,8748917,8256445,2127412,359674,3476781,4907823,5450,114903,134580,138721,175859,8743943,4741874,62.3,4741122,72.9,4471650,75.1,1109224,91.7,4250081,55.8,4249884,65.4,4032033,67.7,1041738,86.1,356641,1631541,2260211,1688,356623,1631493,2260080,1688,356434,1630970,2042963,1666,53271,476811,510672,984,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,WA,202128WA,9566735,495000,3878300,5193435,0,125632,147160,160736,790820,8838273,8837441,8328242,2134461,366588,3500955,4965116,5614,116066,135941,139927,176442,8832592,4783590,62.8,4782824,73.6,4506098,75.7,1112673,92,4302519,56.5,4302315,66.2,4075099,68.5,1045882,86.5,363394,1645935,2291427,1763,363376,1645886,2291290,1763,363186,1645341,2064834,1738,53897,478315,512657,1013,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,WA,202129WA,9654005,495000,3917420,5241585,0,126778,148502,162202,798034,8917230,8916389,8391060,2139781,372405,3521433,5017586,5806,117102,137156,140983,176882,8911421,4822435,63.3,4821662,74.2,4537114,76.2,1115103,92.2,4348144,57.1,4347934,66.9,4112552,69.1,1049276,86.7,369110,1657749,2319432,1853,369091,1657700,2319290,1853,368894,1657150,2084680,1828,54433,479647,514144,1052,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,WA,202130WA,9739945,495000,3960160,5284785,0,127907,149824,163646,805138,9003082,9002226,8461987,2146843,378424,3544618,5074055,5985,118230,138476,142174,177466,8997593,4872247,64,4871462,74.9,4578656,76.9,1119238,92.5,4388828,57.6,4388614,67.5,4146756,69.7,1052687,87,374967,1667890,2344040,1931,374948,1667840,2343895,1931,374748,1667272,2102830,1906,55029,480772,515791,1095,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,WA,202131WA,9858675,495000,4007340,5356335,0,129466,151650,165641,814953,9096256,9095382,8537260,2154213,384149,3568236,5137743,6128,119453,139909,143439,178075,9091026,4929670,64.7,4928873,75.8,4625745,77.7,1123609,92.9,4428982,58.2,4428762,68.1,4179481,70.2,1056035,87.3,380607,1676827,2369540,2008,380588,1676776,2369390,2008,380384,1676196,2120920,1981,55564,481890,517455,1126,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,WA,202132WA,9993825,495000,4055640,5443185,0,131241,153729,167912,826125,9195436,9194556,8618717,2162285,389510,3594850,5204833,6243,120756,141435,144808,178742,9190268,4992568,65.6,4991765,76.8,4677943,78.6,1128098,93.3,4468851,58.7,4468630,68.7,4212498,70.8,1059736,87.6,385974,1686375,2394432,2070,385955,1686324,2394281,2070,385744,1685737,2138975,2042,56059,483125,519403,1149,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,WA,202133WA,10258965,495000,4125660,5638305,0,134722,157808,172367,848042,9311797,9310885,8715476,2176336,395175,3629208,5281088,6326,122284,143224,146434,179904,9306509,5060259,66.5,5059433,77.8,4733956,79.5,1133780,93.7,4512230,59.3,4511996,69.4,4248254,71.4,1063830,87.9,392987,1695842,2421358,2043,392966,1695790,2421198,2042,392740,1695200,2158301,2013,56736,484431,521517,1146,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,WA,202134WA,10513045,495000,4217380,5800665,0,138059,161716,176635,869046,9445921,9444988,8828071,2193632,401149,3664811,5373554,6407,124045,145287,148325,181333,9440952,5136319,67.5,5135477,79,4797314,80.6,1139923,94.2,4561896,59.9,4561656,70.2,4289310,72.1,1068465,88.3,399071,1708236,2452511,2078,399049,1708182,2452349,2076,398818,1707584,2180862,2046,57316,486261,523724,1164,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,WA,202135WA,10745265,495000,4292820,5957445,0,141109,165288,180537,888242,9582976,9582024,8944603,2209800,406700,3697746,5472031,6499,125845,147395,150283,182670,9578611,5211706,68.4,5210851,80.2,4861732,81.7,1145837,94.7,4615325,60.6,4615078,71,4333449,72.8,1072731,88.7,404711,1720927,2487564,2123,404688,1720873,2487396,2121,404450,1720263,2206647,2089,57790,487822,525934,1185,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,WA,202136WA,10876965,495000,4312200,6069765,0,142838,167314,182750,899129,9713153,9712181,9057539,2224489,411684,3731689,5563179,6601,127555,149397,152181,183884,9708881,5280816,69.3,5279943,81.2,4922831,82.7,1151108,95.2,4668494,61.3,4668243,71.8,4377575,73.6,1076672,89,409772,1735193,2521354,2175,409749,1735139,2521182,2173,409504,1734520,2231413,2138,58124,489396,527946,1206,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,WA,202137WA,11160515,545800,4397800,6216915,0,146562,171676,187514,922568,9859904,9858917,9184936,2240190,418098,3766514,5668496,6796,129482,151654,154321,185182,9855986,5353946,70.3,5353064,82.3,4988228,83.8,1156645,95.6,4736351,62.2,4736093,72.9,4434147,74.5,1081333,89.4,416364,1751297,2566468,2222,416340,1751242,2566291,2220,416089,1750612,2265261,2185,58588,491061,530458,1226,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,WA,202138WA,11274675,560600,4426960,6287115,0,148061,173432,189432,932005,9496450,9495450,8847969,2202664,383327,3662205,5443989,6929,124709,146063,148660,182080,9505246,5092930,66.9,5092035,78.3,4748363,79.8,1126894,93.2,4599731,60.4,4599469,70.8,4302517,72.3,1062829,87.9,382258,1714061,2501155,2257,382234,1714006,2500974,2255,381984,1713375,2204940,2218,54008,488660,518924,1237,0,,,,,0,,,,,,
10/2/21,39,2021,WA,202139WA,11482935,575500,4457420,6450015,0,150796,176635,192931,949220,9625321,9624293,8967533,2247020,388757,3681402,5548023,7139,126401,148045,150668,185747,9634906,5128757,67.4,5127847,78.9,4780429,80.3,1132344,93.6,4645356,61,4645085,71.5,4342767,73,1066598,88.2,387617,1723047,2532380,2312,387593,1722991,2532191,2310,387338,1722353,2230806,2270,54369,489596,521373,1260,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,WA,202140WA,11704075,587200,4488660,6628215,0,153700,180037,196647,967500,9822359,9821315,9154972,2320776,396798,3704926,5713367,7268,128989,151076,153818,191844,9833356,5174685,68,5173766,79.6,4822884,81,1140412,94.3,4715807,61.9,4715532,72.5,4407310,74,1073306,88.7,395335,1735141,2582979,2352,395310,1735085,2582787,2350,395053,1734444,2275504,2309,54906,490666,526454,1280,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,WA,202141WA,11890275,595400,4527340,6767535,0,156145,182901,199775,982892,9960821,9959764,9285110,2372483,401388,3721726,5830226,7481,130807,153205,156004,196118,9972440,5206866,68.4,5205940,80.1,4851982,81.5,1145672,94.7,4757385,62.5,4757107,73.2,4443832,74.7,1076969,89,399837,1743652,2611496,2400,399811,1743596,2611302,2398,399542,1742949,2298987,2354,55179,491496,528990,1304,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,WA,202142WA,12139625,607000,4634680,6897945,0,159420,186737,203965,1003510,10106696,10105630,9423569,2427556,405617,3740188,5953249,7642,132723,155449,158331,200670,10124812,5244471,68.9,5243539,80.7,4886395,82.1,1151490,95.2,4797997,63,4797717,73.8,4480034,75.3,1080707,89.3,404399,1752802,2638352,2444,404373,1752746,2638156,2442,404102,1752092,2321443,2397,55800,493166,532517,1321,344963,7.2,344137,7.7,282377,26.1,216683,20.1,40007,304360,513,83
10/30/21,43,2021,WA,202143WA,12585615,645200,4817920,7122495,0,165276,193597,211458,1040370,10325750,10324676,9635164,2526807,411022,3823256,6083693,7779,135599,158819,161886,208875,10346280,5283021,69.4,5282081,81.3,4921726,82.7,1159875,95.9,4834034,63.5,4833753,74.4,4511965,75.8,1084910,89.7,408080,1761594,2661868,2492,408054,1761538,2661671,2490,407779,1760879,2340866,2441,55693,494154,533717,1346,492638,10.2,491740,10.9,402199,18.3,303548,28,104879,385477,2165,117
12/19/20,51,2020,WI,202051WI,49725,0,0,0,0,854,0,0,0,3279,0,0,0,0,0,3279,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,WI,202052WI,123125,0,0,0,0,2115,0,0,0,28160,0,0,0,0,2301,25858,1,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,WI,202153WI,187100,0,0,0,0,3213,0,0,0,64657,0,0,0,0,15961,48695,1,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,WI,20211WI,312075,0,0,0,0,5360,0,0,0,127569,0,0,0,0,45829,81739,1,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,WI,20212WI,425725,0,0,0,0,7312,0,0,0,203885,0,0,0,0,72199,131680,6,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,WI,20213WI,610100,0,0,0,0,10478,0,0,0,285630,0,0,0,0,96945,188670,15,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,WI,20214WI,795050,0,0,0,0,13655,0,0,0,450251,0,0,0,0,158123,292102,26,7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,WI,20215WI,926300,0,0,0,0,15909,0,0,0,638241,0,0,0,0,240276,397919,46,10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,WI,20216WI,1082100,0,0,0,0,18585,0,23752,0,916129,0,905109,0,0,371903,544143,83,15734,0,19867,0,917927,689668,11.8,0,0,681296,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,WI,20217WI,1301825,0,0,0,0,22359,0,28575,0,1188631,0,1188146,0,0,515355,673173,103,20415,0,26080,0,1193835,844350,14.5,0,0,844006,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,WI,20218WI,1588665,0,0,0,0,27285,0,34871,0,1421435,0,1420859,0,0,609952,811364,119,24413,0,31188,0,1425611,937388,16.1,0,0,936992,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,WI,20219WI,1924765,27900,979000,917865,0,33058,0,42248,189214,1721352,0,1720604,1001808,16,763386,957814,136,29564,0,37767,98483,1724553,1098730,18.9,0,0,1098191,24.1,662122,65.1,607968,10.4,0,0,607757,13.3,322217,31.7,10,223730,384189,39,0,0,0,0,10,223728,383980,39,4,121827,200366,20,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,WI,202110WI,2233235,63400,1133800,1036035,0,38356,0,49019,219538,2071836,0,2069116,1170424,5407,953663,1112590,176,35584,0,45417,115058,2075099,1323842,22.7,0,0,1321862,29,736513,72.4,737344,12.7,0,0,736612,16.2,414537,40.8,5735,310120,421441,48,0,0,0,0,5732,310095,420737,48,556,187399,226556,26,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,WI,202111WI,2614965,72300,1273800,1268865,0,44912,0,57398,257064,2343615,0,2339675,1295328,29103,1094640,1219675,197,40251,0,51356,127337,2344236,1488169,25.6,0,0,1485091,32.6,775416,76.2,863234,14.8,0,0,862427,18.9,501058,49.3,28323,382521,452335,55,0,0,0,0,28311,382493,451568,55,2853,246111,252064,30,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,WI,202112WI,2996415,75100,1447700,1473615,0,51463,0,65771,294562,2736745,0,2729738,1409167,52717,1251472,1432336,220,47003,0,59917,138528,2732703,1752800,30.1,0,0,1746932,38.3,807612,79.4,1007687,17.3,0,0,1006655,22.1,583863,57.4,51044,432476,524106,61,0,0,0,0,51011,432444,523139,61,6349,281866,295616,32,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,WI,202113WI,3470905,140300,1603100,1727505,0,59613,0,76186,341207,3140168,0,3129087,1512829,77767,1409244,1652908,249,53932,0,68683,148719,3130718,1990383,34.2,0,0,1980931,43.5,828713,81.5,1190601,20.4,0,0,1189151,26.1,666634,65.5,75304,500291,614934,72,0,0,0,0,75255,500233,613591,72,8698,322048,335849,39,,0,0,0,0,0,0,0,0,0,0,0
4/10/21,14,2021,WI,202114WI,3999985,266900,1766900,1966185,0,68700,0,87799,393218,3558061,0,3538720,1594317,132285,1569286,1856077,413,61110,0,77674,156729,3543329,2231148,38.3,0,0,2214769,48.6,848266,83.4,1410339,24.2,0,0,1407890,30.9,731181,71.9,127711,582781,699670,177,0,0,0,0,127647,582719,697348,176,13352,356376,361377,76,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,WI,202115WI,4542195,283300,2043500,2215395,0,78012,0,99701,446520,3982152,0,3950669,1658225,165584,1725854,2090281,433,68393,0,86717,163012,3960456,2427720,41.7,0,0,2401995,52.7,861944,84.7,1634027,28.1,0,0,1629543,35.8,773985,76.1,159698,657232,816908,189,0,0,0,0,159615,657158,812583,187,15926,378393,379587,79,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,WI,202116WI,5004705,283300,2221700,2499705,0,85956,0,109853,491987,4394643,0,4350488,1698670,169861,1892307,2332020,455,75478,0,95493,166988,4364818,2576863,44.3,0,0,2542593,55.8,872940,85.8,1887291,32.4,0,0,1879231,41.2,801424,78.8,163600,764309,959186,196,0,0,0,0,163515,764193,951328,195,16272,392880,392189,83,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,WI,202117WI,5279725,288800,2273600,2717325,0,90679,0,115889,519023,4700739,0,4644522,1726027,173588,2022065,2504614,472,80735,0,101947,169677,4667163,2674704,45.9,0,0,2634823,57.8,880914,86.6,2092154,35.9,0,0,2077900,45.6,819364,80.5,167209,851863,1072880,202,0,0,0,0,167122,851719,1058858,201,16821,401736,400722,85,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,WI,202118WI,5555605,297100,2424180,2834325,0,95417,0,121945,546143,4917970,0,4849978,1744984,182064,2104544,2630867,495,84466,0,106456,171541,4881304,2735459,47,0,0,2692204,59.1,887048,87.2,2249889,38.6,0,0,2227591,48.9,831772,81.8,175347,910382,1163940,220,0,0,0,0,175253,910213,1141908,217,17980,407171,406528,93,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,WI,202119WI,5693955,301500,2463360,2929095,0,97793,113884,124982,559744,5121318,5121075,5039114,1761707,191108,2188018,2741672,520,87958,102426,110608,173184,5082243,2791987,48,2791755,55.8,2742348,60.2,892661,87.8,2401965,41.3,2401935,48,2371978,52.1,843444,82.9,184374,972965,1244396,230,184364,972955,1244386,230,184271,972786,1214696,225,19207,412124,412015,98,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,WI,202120WI,5838765,308200,2509040,3021525,0,100280,116780,128160,573979,5309529,5309259,5185012,1775860,202070,2249337,2857583,539,91191,106190,113810,174576,5269981,2886457,49.6,2886158,57.7,2799601,61.5,898367,88.3,2503394,43,2503362,50.1,2468235,54.2,852189,83.8,195045,1012321,1295786,242,195034,1012310,1295776,242,194936,1012125,1260937,237,20448,415773,415867,101,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,WI,202121WI,5934385,314500,2551560,3068325,0,101923,118693,130259,583379,5453018,5452732,5301868,1787427,212494,2297777,2942192,555,93655,109059,116375,175713,5412893,2961941,50.9,2961605,59.2,2851990,62.6,903373,88.8,2579593,44.3,2579559,51.6,2540813,55.8,859435,84.5,205283,1043953,1330107,250,205270,1043942,1330097,250,205166,1043750,1291651,246,21618,418907,418804,106,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,WI,202122WI,5984375,316700,2572440,3095235,0,102781,119692,131356,588294,5517959,5517663,5356571,1793381,217145,2321651,2978597,566,94771,110358,117576,176298,5478359,2994227,51.4,2993874,59.9,2876298,63.1,905740,89,2616388,44.9,2616349,52.3,2575215,56.5,863295,84.9,209855,1060075,1346201,257,209842,1060064,1346186,257,209737,1059859,1305366,253,22127,420831,420228,109,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,WI,202123WI,6007935,316700,2577280,3113955,0,103186,120164,131873,590610,5631940,5631629,5432011,1802087,223153,2352063,3056138,586,96728,112637,119232,177154,5591518,3039111,52.2,3038735,60.8,2909784,63.9,909004,89.4,2687605,46.2,2687535,53.8,2619274,57.5,867889,85.3,215698,1077530,1394112,265,215685,1077519,1394066,265,215576,1077299,1326139,260,22765,422899,422113,112,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,WI,202124WI,6066895,318700,2592120,3156075,0,104199,121343,133168,596406,5763920,5763588,5528412,1816912,229161,2389682,3144458,619,98995,115277,121348,178611,5723312,3078743,52.9,3078334,61.6,2940228,64.5,912395,89.7,2777143,47.7,2777033,55.5,2682692,58.9,876800,86.2,221562,1102485,1452821,275,221547,1102473,1452738,275,221431,1102244,1358747,270,23447,426914,426322,117,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,WI,202125WI,6107365,318700,2605680,3182985,0,104894,122152,134056,600384,5835939,5835598,5582387,1822967,233449,2410611,3191241,638,100232,116717,122533,179207,5794916,3106877,53.4,3106450,62.1,2962214,65,915094,90,2824158,48.5,2824034,56.5,2717951,59.7,880434,86.6,225773,1116936,1481163,286,225757,1116924,1481067,286,225635,1116688,1375347,281,23972,428583,427757,122,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,WI,202126WI,6126845,318700,2622820,3185325,0,105228,122542,134483,602299,5950080,5949731,5678032,1831040,237127,2450475,3261826,652,102192,119000,124632,180000,5908210,3138269,53.9,3137834,62.8,2987152,65.6,917740,90.2,2907552,49.9,2907413,58.2,2789603,61.2,885716,87.1,229430,1148066,1529765,291,229414,1148053,1529655,291,229291,1147813,1412215,284,24410,430844,430339,123,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,WI,202127WI,6207245,318700,2633920,3254625,0,106609,124150,136248,610203,6008927,6008570,5726024,1836245,240120,2468281,3299857,669,103203,120176,125685,180512,5966147,3159176,54.3,3158735,63.2,3003883,65.9,919729,90.4,2945809,50.6,2945666,58.9,2821351,61.9,888852,87.4,232307,1160104,1553098,300,232290,1160091,1552985,300,232165,1159848,1429046,292,24739,432179,431806,128,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,WI,202128WI,6250335,318700,2647760,3283875,0,107349,125012,137194,614439,6054220,6053853,5760513,1840744,242729,2479010,3331788,693,103981,121082,126442,180954,6011238,3180894,54.6,3180446,63.6,3021142,66.3,921963,90.6,2971124,51,2970978,59.4,2840428,62.3,891269,87.6,234876,1165774,1570169,305,234859,1165760,1570054,305,234734,1165509,1439889,296,25047,433100,432993,129,,0,0,0,0,0,0,0,0,0,0,0
